id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18667902,Big and mega sunny south-facing room with balcony,60658767,David,Pankow,Pankow Süd,52.55456624122283,13.415476063513296,Private room,40,1,0,,,1,0
18667962,Wall Fall Flavour Flat in Neukoelln,302404,Mario,Neukölln,Reuterstraße,52.48664705413175,13.42725887441233,Entire home/apt,70,1,7,2018-09-20,0.43,8,339
18668100,Wedding in Style,10688769,Torsten,Mitte,Wedding Zentrum,52.552888182550575,13.375797929397116,Private room,40,2,19,2018-11-04,1.08,1,2
18668134,"24 qm in Neukölln, great location",48011397,Henrike,Neukölln,Rixdorf,52.48335643522706,13.443338800214974,Private room,22,21,2,2017-06-04,0.11,1,0
18669282,1  Zimmer zwischen Turmstraße & Beusselstr.,61961987,Kristina,Mitte,Moabit West,52.52818575589832,13.333996251347228,Private room,30,1,105,2018-11-03,5.93,1,149
18669477,8 People Lovely City Apartment Family & Friends,61830542,Anna & Samir,Lichtenberg,Alt-Lichtenberg,52.51340828009216,13.5014196043062,Entire home/apt,119,1,42,2018-11-05,2.43,4,340
18670085,1 bedroom apartment Torstrasse Mitte,129759016,Nico,Mitte,Alexanderplatz,52.52638895281036,13.41319867735188,Entire home/apt,60,3,3,2017-08-18,0.19,1,37
18671787,"Top Floor Apartment ""MAJAKOWSKIRING""",6742172,Ines,Pankow,Pankow Zentrum,52.57409144885043,13.403492492327576,Entire home/apt,80,3,76,2018-11-06,4.31,1,284
18672461,Moderne2 Z Altbau in Prenzlauerberg,44123473,Sarah,Pankow,Prenzlauer Berg Nordwest,52.552000537551045,13.401629815452024,Entire home/apt,90,1,1,2018-10-21,1.0,1,358
18672607,Cosy apartament in Wedding/Gesundbrunnen,59913112,Vilius,Mitte,Brunnenstr. Nord,52.54300601001668,13.371289230900343,Entire home/apt,45,4,2,2017-05-30,0.11,1,0
18676113,Big and cozy room for rent,44376435,Dina,Charlottenburg-Wilm.,Neue Kantstraße,52.502983683003286,13.296196829700204,Private room,42,2,2,2017-06-04,0.11,1,0
18677911,Privatzimmer beim Kottbusser Tor,15847695,Saskia,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49879170236821,13.414293702061888,Private room,30,1,13,2018-06-28,0.73,1,228
18679171,Lovely bright Room with Balcony - near Mauerpark,93158835,Phil,Pankow,Prenzlauer Berg Nordwest,52.5521531074932,13.407947184570451,Private room,50,2,8,2018-11-04,0.45,1,129
18683173,Beautiful room in Kreuzberg/Neukölln,3647486,Ken,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49310670212384,13.43869745017934,Private room,35,3,1,2017-05-29,0.06,1,0
18683753,Beautiful apartment by Kurfürstendamm,25123378,Leonora,Charlottenburg-Wilm.,Neue Kantstraße,52.50084912373112,13.306891888279532,Entire home/apt,46,92,0,,,1,252
18687723,Charming refurbished neukölln apt.,4370180,Tony,Neukölln,Neuköllner Mitte/Zentrum,52.48051489233583,13.430612002792255,Entire home/apt,90,2,0,,,1,0
18689229,Cosy apartment with balcony,33656704,Leon,Neukölln,Rixdorf,52.48727081599485,13.449137928556995,Entire home/apt,50,2,14,2017-08-23,0.79,1,0
18690133,"Big, bright and cozy Room in Friedrichshain",42856127,Coline,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51941738840917,13.464178203343444,Private room,43,2,23,2018-08-26,1.42,2,0
18693744,Familienfreundliche Wohnung im schönen Richardkiez,129960681,Nadine,Neukölln,Rixdorf,52.472456899793976,13.45009783931756,Entire home/apt,50,5,1,2017-07-26,0.06,1,0
18694464,The Room38 //Bright//Clean//Balcony//Fast Wifi </>,96278291,Chris,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52344117014494,13.453452917516463,Private room,45,3,27,2018-10-31,1.54,1,333
18695501,Sunny spacious appt. central location,55498571,Lisa,Mitte,Wedding Zentrum,52.54097457234976,13.358250976173627,Entire home/apt,120,5,6,2018-08-11,0.34,1,125
18695521,Schöne Wohnung in Charlottenburg,14841712,Elisabeth,Charlottenburg-Wilm.,Kantstraße,52.51085488950627,13.308153862800298,Entire home/apt,42,2,2,2018-05-22,0.33,1,0
18696453,cozy flat in the center of Berlin,15724355,Christopher,Mitte,Parkviertel,52.55425560733397,13.33827303269637,Entire home/apt,40,3,6,2017-10-01,0.34,1,28
18697871,Pretty Kreuzberg Altbau Room in shared flat,33913474,Ariane,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49355874710001,13.439801674202087,Private room,27,1,9,2018-06-04,0.51,2,0
18698064,Renovierter Altbau ruhig und doch zentral,129989222,Hannah,Tempelhof - Schöneberg,Tempelhof,52.45568779911855,13.379151160977262,Entire home/apt,79,4,16,2018-10-03,0.91,1,25
18698268,Kozy in Kreuzberg,10716117,Moe,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49910858772929,13.415299657246733,Private room,33,1,9,2018-10-21,0.69,1,0
18699138,"Beautiful, sunny flat in Berlin's most trendy area",29472605,Maayan,Neukölln,Neuköllner Mitte/Zentrum,52.47124129468229,13.43183653442308,Entire home/apt,40,3,5,2017-09-01,0.28,1,0
18700192,Cozy and nice apartment  - near to everything! <3,3451054,Alexander,Mitte,Brunnenstr. Süd,52.5361479690828,13.380034080718689,Entire home/apt,60,5,41,2018-10-08,2.27,1,35
18700480,Large room near Görlitzer and Canal.,111994054,Albert,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49382885649453,13.433194520073092,Private room,90,1,5,2017-08-29,0.28,1,0
18701128,"Stylish, Quiet, Renovated Room in Kreuzberg",2183455,Allyson,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49270034034255,13.397352603764782,Private room,45,1,40,2018-09-27,2.26,1,9
18702309,Large bright double room in Berlin's heart,9229803,Francesco,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50011227260131,13.45942813316043,Private room,33,2,2,2018-07-07,0.15,1,0
18703481,Gemütliches Zimmer in Weddinger WG,130026195,Michael,Mitte,Osloer Straße,52.55700090801285,13.392051108803669,Private room,21,3,13,2018-06-07,0.76,1,0
18705609,Cozy 50qm flat in the heart of berlin,130043074,Louis-Philippe,Mitte,Brunnenstr. Nord,52.546407207431294,13.372497033994698,Entire home/apt,70,2,13,2018-10-30,0.74,1,349
18711284,Big Room for Rent in Berlin-Wedding,130096162,Luis,Mitte,Wedding Zentrum,52.55177942296381,13.359364458590203,Private room,20,2,1,2017-05-24,0.06,1,0
18711432,BERLIN MITTE,130096687,Achim,Mitte,Alexanderplatz,52.52631202366197,13.392533648048165,Private room,55,1,7,2018-10-20,0.41,1,89
18712663,Large bright room with balcony - Kreuzberg,67326451,Philipp,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49090960735766,13.376907170801964,Private room,55,3,7,2018-05-20,0.4,1,0
18712935,Bright room with balcony in Neukolln,16716617,Tom,Neukölln,Schillerpromenade,52.47585765727995,13.42103603750486,Private room,40,2,15,2018-08-13,0.84,1,305
18714404,"Cozy Flat in oriental style, Sonnenallee Neukölln",7722590,Katrin,Neukölln,Rixdorf,52.47939939234843,13.44483659531696,Entire home/apt,49,3,9,2018-06-11,0.5,1,0
18714605,Charming Apartment in the ❤ of Berlin,390380,Kristina,Pankow,Helmholtzplatz,52.54462877122487,13.42149840415509,Entire home/apt,82,7,3,2017-10-15,0.17,1,0
18714753,Cozy room in Kreuzberg,35017363,Farsad,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50038719324139,13.44151080170741,Private room,27,2,72,2018-10-24,4.26,1,12
18715171,Cozy studio in the heart of Friedrichshain,9145104,Itai,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50904734880297,13.455417858281708,Entire home/apt,46,3,4,2017-08-17,0.22,1,0
18718895,Schönes Zimmer in Altbauwohnung,31003969,Sigrun,Tempelhof - Schöneberg,Schöneberg-Süd,52.48107898904018,13.358627142950771,Private room,48,2,3,2018-09-07,0.17,1,0
18719354,"Lovely, sunny apartment in hip Neukölln! :)",2178724,Victoria,Neukölln,Reuterstraße,52.4837696675241,13.44170104523744,Entire home/apt,50,7,1,2017-05-14,0.06,1,128
18720477,65 qm im zentralen Wedding,130176802,Elsa,Mitte,Osloer Straße,52.55457423708312,13.391159698945414,Entire home/apt,34,5,1,2017-06-14,0.06,1,0
18720739,Comfy-Room in Schöneberg,54680167,Daniel,Tempelhof - Schöneberg,Schöneberg-Süd,52.4819942196881,13.359783259414767,Private room,40,1,46,2018-10-24,2.61,1,151
18724217,Die Wohnung der Frida Karlo,130216301,Anke,Pankow,Prenzlauer Berg Nordwest,52.5493539557376,13.403471711084675,Entire home/apt,79,3,11,2018-10-01,0.65,1,41
18725274,huge modern room for 2,21249621,Thommy,Lichtenberg,Alt-Lichtenberg,52.5123687783176,13.497765837997129,Private room,50,1,16,2018-10-13,0.88,1,356
18727140,Große Familienwohnung im Herzen Berlins,108738142,Hannah,Lichtenberg,Neu Lichtenberg,52.505045010868194,13.476247413697331,Entire home/apt,90,8,1,2018-10-11,1.0,1,302
18727548,Big bedroom in a 75 sqrm shared pretty apartment.,94302069,Dan,Mitte,Parkviertel,52.54455538843092,13.347731016183618,Private room,25,3,32,2018-03-30,1.79,1,5
18727771,light room in shared flat in the heart o Kreuzberg,48788385,Kaspar,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50046087538272,13.427740524486865,Private room,19,4,1,2017-06-01,0.06,1,0
18727931,Short term room in a GREAT location,7321244,Santiago,Mitte,Osloer Straße,52.56641452049353,13.388845542228744,Private room,33,5,0,,,1,0
18729218,"Cozy and bright flat in Wedding, 60m²",6954651,Markus,Mitte,Wedding Zentrum,52.55139473805027,13.355571998531184,Entire home/apt,60,10,5,2018-06-20,0.6,1,14
18730338,Stylish & cozy apartment in Mitte,3176426,Alvise,Mitte,Brunnenstr. Süd,52.534320901167895,13.381505710233492,Entire home/apt,70,2,19,2018-07-30,1.08,1,120
18731192,Urban jungle in central Neukölln,130269798,Hannah,Neukölln,Neuköllner Mitte/Zentrum,52.47067830099978,13.439576401241478,Private room,55,2,11,2018-10-29,0.63,1,17
18731634,Studio in Kreuzberg: 40 square meters,9702671,Jens,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49199763898356,13.37874425529682,Entire home/apt,58,3,7,2017-10-03,0.4,1,0
18733372,bright and large room close to city centre,86510107,Leonard,Mitte,Parkviertel,52.55159670447992,13.351768261688656,Private room,30,2,4,2018-08-27,0.44,1,0
18733626,Beautiful Family Apartment in a quiet neighborhood,99405318,Mario,Lichtenberg,Karlshorst,52.4814506058986,13.513471028689628,Entire home/apt,99,2,10,2018-11-06,0.65,1,4
18733837,Big room with balcony and view on the Rathaus,73124275,Janberk,Tempelhof - Schöneberg,Schöneberg-Süd,52.48392891741555,13.346337993208202,Private room,39,1,17,2018-10-28,2.95,1,44
18735628,Großes ruhiges Zimmer nahe Leopoldplatz,15381898,Nathanael,Mitte,Wedding Zentrum,52.547156362944406,13.362708941229258,Private room,25,5,12,2018-10-15,0.69,1,7
18741413,Sunny and spacious flat in Neukölln with balcony,91874684,Elli,Neukölln,Rixdorf,52.47926177314096,13.44787410909917,Entire home/apt,110,3,6,2017-08-20,0.34,2,0
18744124,1 Zimmer in 5er WG für 1 Woche zu vermieten,130393107,Sven,Treptow - Köpenick,Baumschulenweg,52.468893430439024,13.492938411451856,Private room,15,1,0,,,1,0
18745186,Suitable for Young people-In the Heart of Neukölln,27850713,Mai,Neukölln,Schillerpromenade,52.47989553440493,13.425346620270926,Private room,42,5,18,2018-08-12,1.01,1,12
18745287,Beautiful 85 sqm apartment in best Berlin,130402631,Raffaela,Tempelhof - Schöneberg,Schöneberg-Süd,52.48816372363141,13.358614136473625,Entire home/apt,47,3,25,2018-10-22,1.61,2,348
18745424,Nice room in the heart of Berlin,33333471,Nesrin,Reinickendorf,Ost 2,52.57081561670213,13.359960888663457,Private room,58,2,11,2018-09-21,0.64,1,179
18745706,Stunning light filled apartment in Kreuzberg/Mitte,21767481,Matilde,Mitte,Alexanderplatz,52.50626883601019,13.415423176066083,Entire home/apt,98,3,10,2018-07-05,0.6,1,0
18745856,Gemütliche Einzimmerwohnung (30)/Spandau,79430806,Katya,Spandau,Wilhelmstadt,52.5366947883463,13.183072904888022,Entire home/apt,30,30,3,2017-12-06,0.18,19,269
18745916,Bright and cozy room with good accessibility!,130406788,Sumita,Mitte,Osloer Straße,52.56456727542648,13.391958556248053,Private room,25,1,54,2018-10-23,3.06,1,111
18746261,Nice room (+balcony) @ center of P-Berg,21511310,Marti,Pankow,Prenzlauer Berg Nordwest,52.5453936300906,13.412190708513808,Private room,25,3,2,2017-06-11,0.12,1,0
18746616,Zentrale Neuköllner Altbauwohnung,21639767,Lucia,Neukölln,Reuterstraße,52.48192895005836,13.433596782081006,Private room,25,2,9,2018-08-30,0.5,1,7
18748141,Beautiful home in Mitte,6130801,Marcus,Mitte,Brunnenstr. Süd,52.528258715623394,13.387673419961484,Entire home/apt,60,7,67,2018-09-20,3.78,1,33
18748209,Very cosy and well located room in Tiergarten,125681808,Ayrton,Mitte,Moabit Ost,52.517758577557856,13.337098423847085,Private room,20,1,1,2017-05-21,0.06,1,0
18748741,Warm and Sunny Wedding Apartment,33446284,Justin,Mitte,Osloer Straße,52.55734930506888,13.388353675482918,Entire home/apt,75,4,28,2018-10-21,1.59,1,127
18750476,Spacious room w/private balcony in Mitte-Kreuzberg,6109133,Fabian,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5024903646211,13.391193123998075,Private room,65,3,23,2018-10-04,1.3,1,17
18750683,Cosy apartment right near Alexanderplatz,21963392,Davide,Mitte,Alexanderplatz,52.51603236074138,13.418245160590343,Entire home/apt,49,10,1,2017-06-30,0.06,1,0
18750725,Cosy & quiet room in great location,129569391,Lara,Pankow,Helmholtzplatz,52.547767536327775,13.416201805420489,Private room,40,1,6,2018-10-30,6.0,1,143
18751750,Floodlit apartment Hohenschönhausen/PrenzlauerBerg,62257531,Patrycja,Pankow,Weißensee Ost,52.563857811834175,13.479977654841786,Private room,20,1,9,2017-06-23,0.5,1,0
18752047,Familyfriendly  140 m² flat with garden + terrasse,130459057,Natalja,Tempelhof - Schöneberg,Mariendorf,52.43199028926789,13.382591438506156,Entire home/apt,120,3,7,2018-05-21,0.4,1,0
18754513,Cosy apartment in trendy Friedrichshain,103359088,Mira,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.521357966626496,13.454098312794104,Entire home/apt,42,50,1,2017-12-24,0.09,1,257
18761424,Cozy room with own balcony in Mitte,129850465,Evgeniya,Mitte,Wedding Zentrum,52.55614260630607,13.382376852064862,Private room,28,3,7,2018-07-08,0.4,1,5
18762211,Berlin Charlottenburg at its very best !,22339816,Volker,Charlottenburg-Wilm.,Kantstraße,52.50866516151324,13.322862998263528,Entire home/apt,115,6,11,2018-10-30,0.88,2,177
18762440,Comfortable modern berlin apartment,130542426,Luce,Neukölln,Reuterstraße,52.487187603083285,13.426333333129216,Entire home/apt,50,3,1,2017-10-29,0.08,1,0
18763677,Sunny Guest Room in City Center,42614185,Deniz,Mitte,Osloer Straße,52.55477677478768,13.390079840689427,Private room,55,2,22,2018-11-04,1.3,2,33
18764169,Wunderschönes Loft in Kreuzberg,10994297,Marlies,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49488384090976,13.40235680618515,Entire home/apt,100,2,18,2018-09-10,1.02,1,169
18764398,Cosy big Room with balcony close to Ostkreutz.,40584731,Lutz,Lichtenberg,Friedrichsfelde Nord,52.51186067336955,13.50765110222496,Private room,25,1,3,2017-06-20,0.17,1,0
18765843,Schönes Zimmer mit Balkon in Prenzlauer Berg,88648824,Sophie,Pankow,Prenzlauer Berg Nordwest,52.55355873857447,13.399584554968596,Private room,25,7,2,2017-07-06,0.12,1,0
18766131,Cosy and bright room in Berlin-Neukölln,130415860,Nilay,Neukölln,Britz,52.461114893294415,13.44103715956271,Private room,40,7,7,2018-07-18,0.39,1,0
18766789,Heart of Berlin!,65176457,Viva,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50450947111757,13.382416051991251,Entire home/apt,60,2,0,,,1,0
18766911,"Schön, gemütlich, sauber",130580934,Roghieh,Tempelhof - Schöneberg,Schöneberg-Nord,52.49778536484213,13.340155505696844,Entire home/apt,81,2,3,2017-06-04,0.17,1,310
18767372,New and modern Apartment in the perfect Location.,13118150,Lukas,Mitte,Moabit West,52.527410108578046,13.325452911957042,Entire home/apt,39,13,1,2017-06-21,0.06,1,0
18768640,Spacious apartement in Friedrichshain,13927650,Malte,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51223771063011,13.456061037612242,Entire home/apt,110,5,3,2017-09-14,0.18,1,0
18768947,Room in bohemian flat | Kreuzberg,130602244,Filip,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.49779188541016,13.419854995295822,Private room,28,1,99,2018-10-19,5.58,1,42
18769233,Charming private room near Kudamm/Messe,39998297,James,Charlottenburg-Wilm.,Halensee,52.49755834913992,13.293956832700038,Private room,80,1,5,2017-09-06,0.29,2,21
18769541,Cozy room in collective in Neukölln,130606116,Sandra,Neukölln,Rixdorf,52.47850280384732,13.450796180554615,Private room,15,3,1,2017-05-28,0.06,1,0
18769687,Beautiful pre-war apartment in lively Wedding,75144366,Susann,Mitte,Brunnenstr. Nord,52.551430477402434,13.38237568879778,Entire home/apt,69,2,17,2018-08-26,0.96,1,0
18771195,Charming & comfortable room with balcony in NK,130588930,Micha & Karen,Neukölln,Reuterstraße,52.48439582363277,13.428484639590502,Private room,39,3,19,2018-10-22,1.08,1,0
18772790,Großes Zimmer in Zweier-WG,31127588,Ella,Lichtenberg,Neu Lichtenberg,52.50579498934572,13.494948710329028,Private room,25,2,8,2018-07-30,0.45,2,37
18773184,"Mitte-Wedding big 3 Room Apt, U8!",2217,Ian,Mitte,Wedding Zentrum,52.55240510445402,13.375940813089136,Entire home/apt,83,4,36,2018-10-23,2.07,4,166
18782657,Cozy & quiet bedroom in Treptow/Neukölln,97055621,Cornelia,Treptow - Köpenick,Alt  Treptow,52.49085926437698,13.446037334628777,Private room,28,3,4,2017-09-11,0.22,1,0
18783039,Premium-Appartment direkt am Wasser - Luxus pur,127162318,Thomas,Treptow - Köpenick,Dammvorstadt,52.45158230257952,13.570455737430697,Entire home/apt,99,60,1,2018-06-30,0.23,1,341
18783052,Bright friendly room in the City West,130723111,Jan,Charlottenburg-Wilm.,Düsseldorfer Straße,52.50080930283261,13.332321772952382,Private room,63,2,105,2018-10-28,5.91,1,57
18783449,Peaceful flat near Mauerpark,5275593,Xinyue,Pankow,Prenzlauer Berg Nordwest,52.54552760622781,13.40889629410805,Entire home/apt,70,2,12,2018-04-22,0.68,1,0
18785023,Bright Sunny Room in Wedding overlooking the Park,97804126,Frida,Mitte,Brunnenstr. Nord,52.54676614694642,13.38817835959622,Private room,25,1,0,,,1,0
18785919,@Home in Neukölln,130745473,Marie-Lena,Neukölln,Rixdorf,52.47918206519989,13.448564413821789,Entire home/apt,36,4,13,2018-10-26,0.78,1,107
18786177,Concrete Chic in Berlin Mitte | Rosenthaler Platz,12360,Michael,Mitte,Brunnenstr. Süd,52.53004894451527,13.403215805563011,Entire home/apt,77,90,0,,,8,158
18786602,"Schöne, ruhige Dachgeschosswohnung, Friedrichshain",130751930,Anne-Kathrin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52112533566235,13.45292750803044,Entire home/apt,150,5,0,,,1,98
18788249,Cozy apartment in lively Neukölln!,9257826,Adi,Neukölln,Rixdorf,52.476845791391305,13.439787656750408,Entire home/apt,33,3,2,2017-06-07,0.11,1,0
18788291,Apartment in the heart of Mitte/Prenzlauer Berg,130765483,Louisa Und Marie,Mitte,Brunnenstr. Süd,52.5342876941493,13.406379071325546,Entire home/apt,80,3,19,2018-08-26,1.07,1,14
18789310,Gemütliches Zimmer in Zweier-WG,31127588,Ella,Lichtenberg,Neu Lichtenberg,52.5056613742165,13.49381395511904,Private room,23,2,15,2018-10-01,0.85,2,37
18790213,Schöne Altbauwohnung am Mauerpark,59305719,Max,Pankow,Prenzlauer Berg Nordwest,52.54812311471624,13.404316342155468,Entire home/apt,160,2,2,2017-06-18,0.11,1,0
18790784,Room near Kreuzberg & Neukölln,130207049,Sarah,Treptow - Köpenick,Alt  Treptow,52.48937715866189,13.451557297987788,Private room,20,5,1,2017-10-05,0.08,1,0
